阿,阿る,オモネル,五段・ラ行
同,同ずる,ドウズル,サ変・−ズル
導󠄃,導く,ミチビク,五段・カ行イ音便
導,導く,ミチビク,五段・カ行イ音便
導󠄃,導ける,ミチビケル,一段
導,導ける,ミチビケル,一段
憧,憧れる,アコガレル,一段
撞,撞く,ツク,五段・カ行イ音便
道,道ける,ドウケル,一段
匿,匿う,カクマウ,五段・ワ行促音便
得,得,ウ,下二・得
得,得する,トクス,サ変・−スル
得,得する,トクスル,サ変・−スル
得,得る,ウル,一段・得ル
得,得る,エル,一段
得,得る,ウル,一段・得ル
得,得る,エル,一段
督,督する,トクス,サ変・−スル
督,督する,トクスル,サ変・−スル
禿,禿げる,ハゲル,一段
毒,毒する,ドクス,サ変・−スル
毒,毒する,ドクスル,サ変・−スル
讀,読む,ヨム,五段・マ行
読,読む,ヨム,五段・マ行
讀,読める,ヨメル,一段
読,読める,ヨメル,一段
突,突く,ツク,五段・カ行イ音便
突,突く,ツク,五段・カ行イ音便
突,突ける,ツケル,一段
突,突ける,ツケル,一段
屆,届く,トドク,五段・カ行イ音便
届,届く,トドク,五段・カ行イ音便
屆,届ける,トドケル,一段
届,届ける,トドケル,一段
屯,屯する,タムロス,サ変・−スル
屯,屯する,タムロスル,サ変・−スル
呑,呑む,ノム,五段・マ行
呑,呑める,ノメル,一段
曇,曇らす,クモラス,五段・サ行
曇,曇る,クモル,五段・ラ行
鈍,鈍する,ドンス,サ変・−スル
鈍,鈍する,ドンスル,サ変・−スル
鈍,鈍る,ナマル,五段・ラ行
鈍,鈍る,ニブル,五段・ラ行
凪,凪ぐ,ナグ,五段・ガ行
薙,薙ぐ,ナグ,五段・ガ行
捺,捺す,オス,五段・サ行
馴,馴す,ナラス,五段・サ行
馴,馴らす,ナラス,五段・サ行
馴,馴れる,ナレル,一段
難,難ずる,ナンズ,サ変・−ズル
難,難ずる,ナンズ,サ変・−ズル
難,難ずる,ナンズル,サ変・−ズル
難,難ずる,ナンズル,サ変・−ズル
匂,匂う,ニオウ,五段・ワ行促音便
匂,匂わす,ニオワス,五段・サ行
賑,賑わす,ニギワス,五段・サ行
入,入る,イル,五段・ラ行
入,入る,ハイル,五段・ラ行
入,入れる,イレル,一段
入,入れる,ハイレル,一段
如,如く,シク,五段・カ行イ音便
任,任す,マカス,五段・サ行
任,任せる,マカセル,一段
忍,忍ばす,シノバス,五段・サ行
忍,忍ぶ,シノブ,五段・バ行
忍,忍べる,シノベル,一段
認,認める,シタタメル,一段
認,認める,ミトメル,一段
濡,濡らす,ヌラス,五段・サ行
濡,濡れる,ヌレル,一段
熱,熱す,ネッス,五段・サ行
熱,熱る,ホテル,五段・ラ行
念,念ずる,ネンズ,サ変・−ズル
念,念ずる,ネンズル,サ変・−ズル
捻,捻る,ネジル,五段・ラ行
捻,捻る,ヒネル,五段・ラ行
捻,捻れる,ネジレル,一段
捻,捻れる,ヒネレル,一段
撚,撚る,ヨル,五段・ラ行
燃,燃える,モエル,一段
燃,燃す,モス,五段・サ行
燃,燃やす,モヤス,五段・サ行
粘,粘る,ネバル,五段・ラ行
惱,悩ます,ナヤマス,五段・サ行
悩,悩ます,ナヤマス,五段・サ行
惱,悩む,ナヤム,五段・マ行
悩,悩む,ナヤム,五段・マ行
納,納まる,オサマル,五段・ラ行
納,納める,オサメル,一段
能,能う,アタウ,五段・ワ行促音便
膿,膿む,ウム,五段・マ行
覗,覗く,ノゾク,五段・カ行イ音便
覗,覗ける,ノゾケル,一段
播,播く,マク,五段・カ行イ音便
派,派する,ハス,サ変・−スル
派,派する,ハスル,サ変・−スル
破,破く,ヤブク,五段・カ行イ音便
破,破ける,ヤブケル,一段
破,破る,ヤブル,五段・ラ行
破,破れる,ヤブレル,一段
破,破れる,ワレル,一段
罵,罵る,ノノシル,五段・ラ行
廢,廃する,ハイス,サ変・−スル
廃,廃する,ハイス,サ変・−スル
廢,廃する,ハイスル,サ変・−スル
廃,廃する,ハイスル,サ変・−スル
廢,廃る,スタル,五段・ラ行
廃,廃る,スタル,五段・ラ行
廢,廃れる,スタレル,一段
廃,廃れる,スタレル,一段
拜,拝する,ハイス,サ変・−スル
拝,拝する,ハイス,サ変・−スル
拜,拝する,ハイスル,サ変・−スル
拝,拝する,ハイスル,サ変・−スル
拜,拝む,オガム,五段・マ行
拝,拝む,オガム,五段・マ行
拜,拝める,オガメル,一段
拝,拝める,オガメル,一段
排,排す,ハイス,五段・サ行
排,排する,ハイス,サ変・−スル
排,排する,ハイスル,サ変・−スル
敗,敗ける,マケル,一段
敗,敗れる,ヤブレル,一段
背,背く,ソムク,五段・カ行イ音便
背,背ける,ソムケル,一段
配,配す,ハイス,五段・サ行
配,配する,ハイス,サ変・−スル
配,配する,ハイスル,サ変・−スル
配,配る,クバル,五段・ラ行
配,配れる,クバレル,一段
倍,倍する,バイス,サ変・−スル
倍,倍する,バイスル,サ変・−スル
培,培う,ツチカウ,五段・ワ行促音便
培,培える,ツチカエル,一段
煤,煤ける,ススケル,一段
買,買う,カウ,五段・ワ行促音便
買,買える,カエル,一段
買,買わす,カワス,五段・サ行
賣,売る,ウル,五段・ラ行
売,売る,ウル,五段・ラ行
賣,売れる,ウレル,一段
売,売れる,ウレル,一段
這,這う,ハウ,五段・ワ行促音便
這,這える,ハエル,一段
矧,矧ぐ,ハグ,五段・ガ行
矧,矧げる,ハゲル,一段
剥,剥がす,ハガス,五段・サ行
剥,剥がす,ヘガス,五段・サ行
剥,剥く,ムク,五段・カ行イ音便
剥,剥ぐ,ハグ,五段・ガ行
剥,剥ける,ムケル,一段
剥,剥げる,ハゲル,一段
剥,剥す,ハガス,五段・サ行
剥,剥せる,ハガセル,一段
博,博す,ハクス,五段・サ行
博,博する,ハクス,サ変・−スル
博,博する,ハクスル,サ変・−スル
泊,泊まる,トマル,五段・ラ行
泊,泊める,トメル,一段
泊,泊る,トマル,五段・ラ行
白,白ける,シラケル,一段
白,白む,シラム,五段・マ行
薄,薄まる,ウスマル,五段・ラ行
薄,薄める,ウスメル,一段
薄,薄れる,ウスレル,一段
迫,迫る,セマル,五段・ラ行
迫,迫れる,セマレル,一段
曝,曝す,サラス,五段・サ行
曝,曝せる,サラセル,一段
爆,爆ぜる,ハゼル,一段
縛,縛する,バクス,サ変・−スル
縛,縛する,バクスル,サ変・−スル
縛,縛める,イマシメル,一段
縛,縛る,シバル,五段・ラ行
縛,縛れる,シバレル,一段
駁,駁する,バクス,サ変・−スル
駁,駁する,バクスル,サ変・−スル
發,発く,アバク,五段・カ行イ音便
発,発く,アバク,五段・カ行イ音便
發,発す,ハッス,五段・サ行
発,発す,ハッス,五段・サ行
發,発する,ハッス,サ変・−スル
発,発する,ハッス,サ変・−スル
發,発する,ハッスル,サ変・−スル
発,発する,ハッスル,サ変・−スル
發,発つ,タツ,五段・タ行
発,発つ,タツ,五段・タ行
伐,伐つ,ウツ,五段・タ行
伐,伐る,キル,五段・ラ行
罰,罰す,バッス,五段・サ行
罰,罰する,バッス,サ変・−スル
罰,罰する,バッスル,サ変・−スル
拔,抜かす,ヌカス,五段・サ行
抜,抜かす,ヌカス,五段・サ行
拔,抜かる,ヌカル,五段・ラ行
抜,抜かる,ヌカル,五段・ラ行
拔,抜く,ヌク,五段・カ行イ音便
抜,抜く,ヌク,五段・カ行イ音便
拔,抜ける,ヌケル,一段
抜,抜ける,ヌケル,一段
拔,抜く,ヌク,五段・カ行イ音便
抜,抜く,ヌク,五段・カ行イ音便
伴,伴う,トモナウ,五段・ワ行促音便
伴,伴える,トモナエル,一段
判,判ずる,ハンズ,サ変・−ズル
判,判ずる,ハンズル,サ変・−ズル
判,判る,ワカル,五段・ラ行
反,反す,ハンス,五段・サ行
反,反する,ハンス,サ変・−スル
反,反する,ハンスル,サ変・−スル
反,反らす,ソラス,五段・サ行
反,反る,ソル,五段・ラ行
反,反れる,ソレル,一段
犯,犯す,オカス,五段・サ行
犯,犯せる,オカセル,一段
繁,繁る,シゲル,五段・ラ行
繁,繁る,シゲル,五段・ラ行
煩,煩う,ワズラウ,五段・ワ行促音便
煩,煩わす,ワズラワス,五段・サ行
挽,挽く,ヒク,五段・カ行イ音便
番,番える,ツガエル,一段
卑,卑しめる,イヤシメル,一段
卑,卑しめる,イヤシメル,一段
否,否む,イナム,五段・マ行
否,否める,イナメル,一段
庇,庇う,カバウ,五段・ワ行促音便
悲,悲しむ,カナシム,五段・マ行
比,比える,タグエル,一段
比,比す,ヒス,五段・サ行
比,比する,ヒス,サ変・−スル
比,比する,ヒスル,サ変・−スル
比,比べる,クラベル,一段
疲,疲らす,ツカラス,五段・サ行
疲,疲れる,ツカレル,一段
祕,秘す,ヒス,五段・サ行
秘,秘す,ヒス,五段・サ行
祕,秘する,ヒス,サ変・−スル
秘,秘する,ヒス,サ変・−スル
祕,秘する,ヒスル,サ変・−スル
秘,秘する,ヒスル,サ変・−スル
祕,秘める,ヒメル,一段
秘,秘める,ヒメル,一段
罷,罷める,ヤメル,一段
罷,罷る,マカル,五段・ラ行
肥,肥える,コエル,一段
肥,肥す,コヤス,五段・サ行
肥,肥やす,コヤス,五段・サ行
肥,肥る,フトル,五段・ラ行
肥,肥れる,フトレル,一段
被,被う,オオウ,五段・ワ行促音便
被,被える,オオエル,一段
被,被ける,カヅケル,一段
被,被さる,カブサル,五段・ラ行
被,被せる,カブセル,一段
被,被る,カブル,五段・ラ行
被,被る,コウムル,五段・ラ行
被,被れる,カブレル,一段
誹,誹る,ソシル,五段・ラ行
費,費える,ツイエル,一段
費,費す,ツイヤス,五段・サ行
費,費やす,ツイヤス,五段・サ行
避,避ける,サケル,一段
飛,飛ばす,トバス,五段・サ行
飛,飛ぶ,トブ,五段・バ行
飛,飛べる,トベル,一段
簸,簸る,ヒル,一段
備,備える,ソナエル,一段
備,備わる,ソナワル,五段・ラ行
標,標す,シルス,五段・サ行
氷,氷る,コオル,五段・ラ行
冰,氷る,コオル,五段・ラ行
漂,漂う,タダヨウ,五段・ワ行促音便
漂,漂わす,タダヨワス,五段・サ行
表,表す,アラワス,五段・サ行
表,表する,ヒョウス,サ変・−スル
表,表する,ヒョウスル,サ変・−スル
表,表せる,アラワセル,一段
表,表れる,アラワレル,一段
表,表わす,アラワス,五段・サ行
評,評す,ヒョウス,五段・サ行
評,評する,ヒョウス,サ変・−スル
評,評する,ヒョウスル,サ変・−スル
描,描く,エガク,五段・カ行イ音便
描,描く,カク,五段・カ行イ音便
描,描ける,エガケル,一段
病,病む,ヤム,五段・マ行
病,病める,ヤメル,一段
瀕,瀕する,ヒンス,サ変・−スル
瀕,瀕する,ヒンスル,サ変・−スル
貧,貧する,ヒンス,サ変・−スル
貧,貧する,ヒンスル,サ変・−スル
頻,頻る,シキル,五段・ラ行
頻,頻る,シキル,五段・ラ行
付,付く,ツク,五段・カ行イ音便
付,付ける,ツケル,一段
付,付す,フス,五段・サ行
付,付する,フス,サ変・−スル
付,付する,フスル,サ変・−スル
富,富む,トム,五段・マ行
富,富める,トメル,一段
布,布く,シク,五段・カ行イ音便
怖,怖がる,コワガル,五段・ラ行
敷,敷く,シク,五段・カ行イ音便
敷,敷ける,シケル,一段
浮,浮かす,ウカス,五段・サ行
浮,浮く,ウク,五段・カ行イ音便
浮,浮ぶ,ウカブ,五段・バ行
浮,浮べる,ウカベル,一段
腐,腐す,クサス,五段・サ行
腐,腐らす,クサラス,五段・サ行
腐,腐る,クサル,五段・ラ行
腐,腐れる,クサレル,一段
負,負う,オウ,五段・ワ行ウ音便
負,負う,オウ,五段・ワ行促音便
負,負える,オエル,一段
負,負かす,マカス,五段・サ行
負,負かる,マカル,五段・ラ行
負,負ける,マケル,一段
負,負わす,オワス,五段・サ行
賦,賦する,フス,サ変・−スル
賦,賦する,フスル,サ変・−スル
赴,赴く,オモムク,五段・カ行イ音便
附,附く,ツク,五段・カ行イ音便
附,附ける,ツケル,一段
附,附す,フス,五段・サ行
附,附する,フス,サ変・−スル
附,附する,フスル,サ変・−スル
侮,侮る,アナドル,五段・ラ行
侮,侮る,アナドル,五段・ラ行
侮,侮れる,アナドレル,一段
侮,侮れる,アナドレル,一段
撫,撫す,ブス,五段・サ行
撫,撫ぜる,ナゼル,一段
撫,撫でる,ナデル,一段
武,武ばる,ブバル,五段・ラ行
舞,舞う,マウ,五段・ワ行促音便
舞,舞える,マエル,一段
封,封ずる,フウズ,サ変・−ズル
封,封ずる,フウズル,サ変・−ズル
葺,葺く,フク,五段・カ行イ音便
伏,伏す,フス,五段・サ行
伏,伏せる,フセル,一段
伏,伏せる,フセル,五段・ラ行
副,副える,ソエル,一段
復,復す,フクス,五段・サ行
復,復する,フクス,サ変・−スル
復,復する,フクスル,サ変・−スル
服,服す,フクス,五段・サ行
服,服する,フクス,サ変・−スル
服,服する,フクスル,サ変・−スル
服,服せる,フクセル,一段
覆,覆う,オオウ,五段・ワ行促音便
覆,覆える,オオエル,一段
覆,覆す,クツガエス,五段・サ行
覆,覆せる,クツガエセル,一段
覆,覆る,クツガエル,五段・ラ行
拂,払う,ハラウ,五段・ワ行促音便
払,払う,ハラウ,五段・ワ行促音便
拂,払える,ハラエル,一段
払,払える,ハラエル,一段
拂,払わす,ハラワス,五段・サ行
払,払わす,ハラワス,五段・サ行
沸,沸かす,ワカス,五段・サ行
沸,沸く,ワク,五段・カ行イ音便
分,分かる,ワカル,五段・ラ行
分,分ける,ワケル,一段
分,分つ,ワカツ,五段・タ行
分,分る,ワカル,五段・ラ行
噴,噴く,フク,五段・カ行イ音便
噴,噴ける,ハケル,一段
憤,憤る,イキドオル,五段・ラ行
憤,憤る,イキドオル,五段・ラ行
扮,扮する,フンス,サ変・−スル
扮,扮する,フンスル,サ変・−スル
焚,焚く,タク,五段・カ行イ音便
焚,焚ける,タケル,一段
奮,奮う,フルウ,五段・ワ行促音便
紛,紛う,マガウ,五段・ワ行促音便
紛,紛える,マガエル,一段
紛,紛らす,マギラス,五段・サ行
紛,紛れる,マギレル,一段
聞,聞える,キコエル,一段
聞,聞かす,キカス,五段・サ行
聞,聞く,キク,五段・カ行イ音便
聞,聞ける,キケル,一段
聞,聞す,キコス,五段・サ行
倂,併せる,アワセル,一段
併,併せる,アワセル,一段
平,平める,ヒラメル,一段
竝,並ぶ,ナラブ,五段・バ行
並,並ぶ,ナラブ,五段・バ行
竝,並べる,ナラベル,一段
並,並べる,ナラベル,一段
蔽,蔽う,オオウ,五段・ワ行促音便
閉,閉ざす,トザス,五段・サ行
閉,閉す,トザス,五段・サ行
閉,閉まる,シマル,五段・ラ行
閉,閉める,シメル,一段
僻,僻する,ヘキス,サ変・−スル
僻,僻する,ヘキスル,サ変・−スル
僻,僻む,ヒガム,五段・マ行
別,別ける,ワケル,一段
𠛰,別ける,ワケル,一段
別,別れる,ワカレル,一段
𠛰,別れる,ワカレル,一段
蔑,蔑する,ナミス,サ変・−スル
蔑,蔑する,ナミスル,サ変・−スル
蔑,蔑む,サゲスム,五段・マ行
偏,偏する,ヘンス,サ変・−スル
偏,偏する,ヘンスル,サ変・−スル
偏,偏る,カタヨル,五段・ラ行
變,変える,カエル,一段
変,変える,カエル,一段
變,変ずる,ヘンズ,サ変・−ズル
変,変ずる,ヘンズ,サ変・−ズル
變,変ずる,ヘンズル,サ変・−ズル
変,変ずる,ヘンズル,サ変・−ズル
變,変る,カワル,五段・ラ行
変,変る,カワル,五段・ラ行
變,変わる,カワル,五段・ラ行
変,変わる,カワル,五段・ラ行
片,片す,カタス,五段・サ行
編,編む,アム,五段・マ行
編,編める,アメル,一段
返,返す,カエス,五段・サ行
返,返せる,カエセル,一段
返,返る,カエル,五段・ラ行
便,便する,ベンス,サ変・−スル
便,便する,ベンスル,サ変・−スル
便,便ずる,ベンズ,サ変・−ズル
便,便ずる,ベンズル,サ変・−ズル
便,便る,タヨル,五段・ラ行
勉,勉める,ツトメル,一段
勉,勉める,ツトメル,一段
辯,弁える,ワキマエル,一段
弁,弁える,ワキマエル,一段
瓣,弁える,ワキマエル,一段
弁,弁える,ワキマエル,一段
辨,弁える,ワキマエル,一段
弁,弁える,ワキマエル,一段
辯,弁ずる,ベンズ,サ変・−ズル
弁,弁ずる,ベンズ,サ変・−ズル
瓣,弁ずる,ベンズ,サ変・−ズル
弁,弁ずる,ベンズ,サ変・−ズル
辨,弁ずる,ベンズ,サ変・−ズル
弁,弁ずる,ベンズ,サ変・−ズル
辯,弁ずる,ベンズル,サ変・−ズル
弁,弁ずる,ベンズル,サ変・−ズル
瓣,弁ずる,ベンズル,サ変・−ズル
弁,弁ずる,ベンズル,サ変・−ズル
辨,弁ずる,ベンズル,サ変・−ズル
弁,弁ずる,ベンズル,サ変・−ズル
保,保する,ホス,サ変・−スル
保,保する,ホスル,サ変・−スル
保,保つ,タモツ,五段・タ行
保,保てる,タモテル,一段
捕,捕える,トラエル,一段
捕,捕まる,ツカマル,五段・ラ行
捕,捕る,トル,五段・ラ行
捕,捕れる,トレル,一段
步,歩く,アルク,五段・カ行イ音便
歩,歩く,アルク,五段・カ行イ音便
步,歩ける,アルケル,一段
歩,歩ける,アルケル,一段
步,歩ます,アユマス,五段・サ行
歩,歩ます,アユマス,五段・サ行
步,歩む,アユム,五段・マ行
歩,歩む,アユム,五段・マ行
補,補う,オギナウ,五段・ワ行促音便
補,補える,オギナエル,一段
補,補する,ホス,サ変・−スル
補,補する,ホスル,サ変・−スル
募,募る,ツノル,五段・ラ行
慕,慕う,シタウ,五段・ワ行促音便
暮,暮す,クラス,五段・サ行
暮,暮らす,クラス,五段・サ行
暮,暮れる,クレル,一段
倣,倣う,ナラウ,五段・ワ行促音便
包,包む,ツツム,五段・マ行
包,包める,ツツメル,一段
呆,呆れる,アキレル,一段
報,報う,ムクウ,五段・ワ行促音便
報,報える,ムクエル,一段
報,報ずる,ホウズ,サ変・−ズル
報,報ずる,ホウズル,サ変・−ズル
報,報せる,シラセル,一段
奉,奉ずる,ホウズ,サ変・−ズル
奉,奉ずる,ホウズル,サ変・−ズル
奉,奉る,タテマツル,五段・ラ行
奉,奉る,マツル,五段・ラ行
崩,崩す,クズス,五段・サ行
崩,崩ずる,ホウズ,サ変・−ズル
崩,崩ずる,ホウズル,サ変・−ズル
崩,崩せる,クズセル,一段
崩,崩れる,クズレル,一段
抱,抱える,カカエル,一段
抱,抱える,カカエル,一段
抱,抱く,イダク,五段・カ行イ音便
抱,抱く,イダク,五段・カ行イ音便
抱,抱く,ダク,五段・カ行イ音便
抱,抱く,ダク,五段・カ行イ音便
抱,抱ける,イダケル,一段
抱,抱ける,イダケル,一段
抱,抱ける,ダケル,一段
抱,抱ける,ダケル,一段
捧,捧ぐ,ササグ,下二・ガ行
捧,捧げる,ササゲル,一段
放,放く,コク,五段・カ行イ音便
放,放す,ハナス,五段・サ行
放,放す,ホカス,五段・サ行
放,放せる,ハナセル,一段
放,放つ,ハナツ,五段・タ行
放,放る,ホウル,五段・ラ行
放,放れる,ハナレル,一段
法,法る,ノットル,五段・ラ行
縫,縫う,ヌウ,五段・ワ行促音便
縫,縫える,ヌエル,一段
萌,萌える,モエル,一段
萌,萌す,キザス,五段・サ行
萌,萌む,メグム,五段・マ行
襃,褒める,ホメル,一段
褒,褒める,ホメル,一段
訪,訪う,オトナウ,五段・ワ行促音便
訪,訪う,トウ,五段・ワ行促音便
訪,訪ねる,タズネル,一段
訪,訪れる,オトズレル,一段
飽,飽かす,アカス,五段・サ行
飽,飽く,アク,五段・カ行イ音便
亡,亡ぶ,ホロブ,五段・バ行
妨,妨げる,サマタゲル,一段
忘,忘する,ボウス,サ変・−スル
忘,忘する,ボウスル,サ変・−スル
忘,忘れる,ワスレル,一段
暴,暴く,アバク,五段・カ行イ音便
暴,暴ける,アバケル,一段
暴,暴れる,アバレル,一段
望,望む,ノゾム,五段・マ行
望,望める,ノゾメル,一段
冒,冒す,オカス,五段・サ行
冒,冒せる,オカセル,一段
紡,紡ぐ,ツムグ,五段・ガ行
膨,膨らす,フクラス,五段・サ行
膨,膨れる,フクレル,一段
謀,謀る,ハカル,五段・ラ行
謀,謀れる,ハカレル,一段
防,防ぐ,フセグ,五段・ガ行
防,防げる,フセゲル,一段
吠,吠える,ホエル,一段
卜,卜する,ボクス,サ変・−スル
卜,卜する,ボクスル,サ変・−スル
撲,撲る,ナグル,五段・ラ行
睦,睦む,ムツム,五段・マ行
没,没す,ボッス,五段・サ行
没,没する,ボッス,サ変・−スル
没,没する,ボッスル,サ変・−スル
飜,翻す,ヒルガエス,五段・サ行
翻,翻す,ヒルガエス,五段・サ行
飜,翻せる,ヒルガエセル,一段
翻,翻せる,ヒルガエセル,一段
飜,翻る,ヒルガエル,五段・ラ行
翻,翻る,ヒルガエル,五段・ラ行
摩,摩する,マス,サ変・−スル
摩,摩する,マスル,サ変・−スル
摩,摩る,サスル,五段・ラ行
摩,摩る,スル,五段・ラ行
摩,摩れる,スレル,一段
磨,磨く,ミガク,五段・カ行イ音便
磨,磨ぐ,トグ,五段・ガ行
磨,磨ける,ミガケル,一段
磨,磨る,スル,五段・ラ行
磨,磨れる,スレル,一段
埋,埋かる,イカル,五段・ラ行
薶,埋かる,イカル,五段・ラ行
埋,埋ける,イケル,一段
薶,埋ける,イケル,一段
埋,埋まる,ウズマル,五段・ラ行
薶,埋まる,ウズマル,五段・ラ行
埋,埋まる,ウマル,五段・ラ行
薶,埋まる,ウマル,五段・ラ行
埋,埋める,ウズメル,一段
薶,埋める,ウズメル,一段
埋,埋める,ウメル,一段
薶,埋める,ウメル,一段
埋,埋る,ウマル,五段・ラ行
薶,埋る,ウマル,五段・ラ行
埋,埋れる,ウモレル,一段
薶,埋れる,ウモレル,一段
枕,枕する,マクラス,サ変・−スル
枕,枕する,マクラスル,サ変・−スル
慢,慢ずる,マンズ,サ変・−ズル
慢,慢ずる,マンズル,サ変・−ズル
滿,満たす,ミタス,五段・サ行
満,満たす,ミタス,五段・サ行
滿,満つ,ミツ,五段・タ行
満,満つ,ミツ,五段・タ行
魅,魅する,ミス,サ変・−スル
魅,魅する,ミスル,サ変・−スル
魅,魅せる,ミセル,一段
稔,稔る,ミノル,五段・ラ行
眠,眠らす,ネムラス,五段・サ行
眠,眠る,ネムル,五段・ラ行
眠,眠れる,ネムレル,一段
務,務まる,ツトマル,五段・ラ行
務,務める,ツトメル,一段
命,命ずる,メイズ,サ変・−ズル
命,命ずる,メイズル,サ変・−ズル
明,明かす,アカス,五段・サ行
明,明く,アク,五段・カ行イ音便
明,明ける,アケル,一段
迷,迷う,マヨウ,五段・ワ行ウ音便
迷,迷う,マヨウ,五段・ワ行促音便
迷,迷わす,マヨワス,五段・サ行
銘,銘ずる,メイズ,サ変・−ズル
銘,銘ずる,メイズル,サ変・−ズル
鳴,鳴かす,ナカス,五段・サ行
鳴,鳴く,ナク,五段・カ行イ音便
鳴,鳴ける,ナケル,一段
鳴,鳴らす,ナラス,五段・サ行
鳴,鳴る,ナル,五段・ラ行
滅,滅する,メッス,サ変・−スル
滅,滅する,メッスル,サ変・−スル
滅,滅ぶ,ホロブ,五段・バ行
免,免ずる,メンズ,サ変・−ズル
免,免ずる,メンズ,サ変・−ズル
免,免ずる,メンズル,サ変・−ズル
免,免ずる,メンズル,サ変・−ズル
免,免れる,マヌカレル,一段
免,免れる,マヌカレル,一段
免,免れる,マヌガレル,一段
免,免れる,マヌガレル,一段
面,面す,メンス,五段・サ行
面,面する,メンス,サ変・−スル
面,面する,メンスル,サ変・−スル
摸,摸する,モス,サ変・−スル
摸,摸する,モスル,サ変・−スル
模,模する,モス,サ変・−スル
模,模する,モスル,サ変・−スル
茂,茂る,シゲル,五段・ラ行
猛,猛る,タケル,五段・ラ行
蒙,蒙る,コウムル,五段・ラ行
儲,儲かる,モウカル,五段・ラ行
儲,儲ける,モウケル,一段
默,黙す,モダス,五段・サ行
黙,黙す,モダス,五段・サ行
默,黙する,モクス,サ変・−スル
黙,黙する,モクス,サ変・−スル
默,黙する,モクスル,サ変・−スル
黙,黙する,モクスル,サ変・−スル
默,黙る,ダマル,五段・ラ行
黙,黙る,ダマル,五段・ラ行
目,目ざす,メザス,五段・サ行
目,目する,モクス,サ変・−スル
目,目する,モクスル,サ変・−スル
戾,戻す,モドス,五段・サ行
戻,戻す,モドス,五段・サ行
戾,戻せる,モドセル,一段
戻,戻せる,モドセル,一段
戾,戻る,モドル,五段・ラ行
戻,戻る,モドル,五段・ラ行
戾,戻れる,モドレル,一段
戻,戻れる,モドレル,一段
貰,貰う,モラウ,五段・ワ行促音便
貰,貰える,モラエル,一段
